,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,state_cleaned,City
591,,Congo (Brazzaville),-4.0383,21.7587,2020-01-24,0,0,0.0,Kasai,
592,,Congo (Kinshasa),-4.0383,21.7587,2020-01-24,0,0,0.0,Kasai,
593,,Costa Rica,9.7489,-83.7534,2020-01-24,0,0,0.0,San José,
594,,Cote d'Ivoire,7.54,-5.5471,2020-01-24,0,0,0.0,Cote d'Ivoire,
595,,Croatia,45.1,15.2,2020-01-24,0,0,0.0,Jezerane,
596,,Diamond Princess,0.0,0.0,2020-01-24,0,0,0.0,Diamond Princess,
597,,Cuba,22.0,-80.0,2020-01-24,0,0,0.0,Havana,
598,,Cyprus,35.1264,33.4299,2020-01-24,0,0,0.0,Nicosia,
599,,Czechia,49.8175,15.473,2020-01-24,0,0,0.0,Czechia,
600,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-24,0,0,0.0,Faroe Islands,
601,Greenland,Denmark,71.7069,-42.6043,2020-01-24,0,0,0.0,Greenland,
602,,Denmark,56.2639,9.5018,2020-01-24,0,0,0.0,Copenhagen,
603,,Djibouti,11.8251,42.5903,2020-01-24,0,0,0.0,Djibouti,
604,,Dominican Republic,18.7357,-70.1627,2020-01-24,0,0,0.0,Yamasá,
605,,Ecuador,-1.8312,-78.1834,2020-01-24,0,0,0.0,Quito,
606,,Egypt,26.0,30.0,2020-01-24,0,0,0.0,Cairo,
607,,El Salvador,13.7942,-88.8965,2020-01-24,0,0,0.0,San Salvador,
608,,Equatorial Guinea,1.5,10.0,2020-01-24,0,0,0.0,Mbini,
609,,Eritrea,15.1794,39.7823,2020-01-24,0,0,0.0,Asmara,
610,,Estonia,58.5953,25.0136,2020-01-24,0,0,0.0,Tallinn,
611,,Eswatini,-26.5225,31.4659,2020-01-24,0,0,0.0,Eswatini,
612,,Ethiopia,9.145,40.4897,2020-01-24,0,0,0.0,Addis Ababa,
613,,Fiji,-17.7134,178.065,2020-01-24,0,0,0.0,Navosa,
614,,Finland,64.0,26.0,2020-01-24,0,0,0.0,Helsinki,
615,French Guiana,France,3.9339,-53.1258,2020-01-24,0,0,0.0,French Guiana,
616,French Polynesia,France,-17.6797,149.4068,2020-01-24,0,0,0.0,French Polynesia,
617,Guadeloupe,France,16.25,-61.5833,2020-01-24,0,0,0.0,Guadeloupe,
618,Mayotte,France,-12.8275,45.1662,2020-01-24,0,0,0.0,Mayotte,
619,New Caledonia,France,-20.9043,165.618,2020-01-24,0,0,0.0,New Caledonia,
620,Reunion,France,-21.1351,55.2471,2020-01-24,0,0,0.0,Reunion,
621,Saint Barthelemy,France,17.9,-62.8333,2020-01-24,0,0,0.0,Saint Barthelemy,
622,St Martin,France,18.0708,-63.0501,2020-01-24,0,0,0.0,St Martin,
623,Martinique,France,14.6415,-61.0242,2020-01-24,0,0,0.0,Martinique,
624,,France,46.2276,2.2137,2020-01-24,2,0,0.0,Paris,
625,,Gabon,-0.8037,11.6094,2020-01-24,0,0,0.0,Lolo-Bouenguidi,
626,,Gambia,13.4432,-15.3101,2020-01-24,0,0,0.0,Banjul,
627,,Georgia,42.3154,43.3569,2020-01-24,0,0,0.0,Imereti,
628,,Germany,51.0,9.0,2020-01-24,0,0,0.0,Berlin,
629,,Ghana,7.9465,-1.0232,2020-01-24,0,0,0.0,Pru,
630,,Greece,39.0742,21.8243,2020-01-24,0,0,0.0,Fournas,
631,,Guatemala,15.7835,-90.2308,2020-01-24,0,0,0.0,Chisec,
632,,Guinea,9.9456,-9.6966,2020-01-24,0,0,0.0,Conakry,
633,,Guyana,5.0,-58.75,2020-01-24,0,0,0.0,Georgetown,
634,,Haiti,18.9712,-72.2852,2020-01-24,0,0,0.0,Durocher,
635,,Vatican City,41.9029,12.4534,2020-01-24,0,0,0.0,Vatican City,
636,,Honduras,15.2,-86.2419,2020-01-24,0,0,0.0,Gualaco,
637,,Hungary,47.1625,19.5033,2020-01-24,0,0,0.0,erdészet,
638,,Iceland,64.9631,-19.0208,2020-01-24,0,0,0.0,Skagafjörður,
639,,India,21.0,78.0,2020-01-24,0,0,0.0,New Delhi,
640,,Indonesia,-0.7893,113.9213,2020-01-24,0,0,0.0,Jakarta,
641,,Iran,32.0,53.0,2020-01-24,0,0,0.0,Tehran,
642,,Iraq,33.0,44.0,2020-01-24,0,0,0.0,Fallujah,
643,,Ireland,53.1424,-7.6921,2020-01-24,0,0,0.0,Dublin,
644,,Israel,31.0,35.0,2020-01-24,0,0,0.0,Jerusalem,
645,,Italy,43.0,12.0,2020-01-24,0,0,0.0,Rome,
646,,Jamaica,18.1096,-77.2975,2020-01-24,0,0,0.0,Summerfield,
647,,Japan,36.0,138.0,2020-01-24,2,0,0.0,Hiraide,
648,,Jordan,31.24,36.51,2020-01-24,0,0,0.0,Amman,
649,,Kazakhstan,48.0196,66.9237,2020-01-24,0,0,0.0,Astana,
650,,Kenya,-0.0236,37.9062,2020-01-24,0,0,0.0,Tumbura,
651,,"Korea, South",36.0,128.0,2020-01-24,2,0,0.0,Gyeongsangbuk-do,
652,,Kuwait,29.5,47.75,2020-01-24,0,0,0.0,Kuwait City,
653,,Kyrgyzstan,41.2044,74.7661,2020-01-24,0,0,0.0,Bishkek,
654,,Latvia,56.8796,24.6032,2020-01-24,0,0,0.0,LV-5015,
655,,Lebanon,33.8547,35.8623,2020-01-24,0,0,0.0,Zahlé,
656,,Liberia,6.4281,-9.4295,2020-01-24,0,0,0.0,Monrovia,
657,,Liechtenstein,47.14,9.55,2020-01-24,0,0,0.0,Vaduz,
658,,Lithuania,55.1694,23.8813,2020-01-24,0,0,0.0,Vilnius,
659,,Luxembourg,49.8153,6.1296,2020-01-24,0,0,0.0,Luxembourg,
660,,Madagascar,-18.7669,46.8691,2020-01-24,0,0,0.0,Miarinarivo,
661,,Malaysia,2.5,112.5,2020-01-24,0,0,0.0,Sarawak,
662,,Maldives,3.2028,73.2207,2020-01-24,0,0,0.0,Malé,
663,,Malta,35.9375,14.3754,2020-01-24,0,0,0.0,Mgarr,
664,,Mauritania,21.0079,10.9408,2020-01-24,0,0,0.0,Arlit,
665,,Mauritius,-20.2,57.5,2020-01-24,0,0,0.0,Port Louis,
666,,Mexico,23.6345,-102.5528,2020-01-24,0,0,0.0,Zacatecas,
667,,Moldova,47.4116,28.3699,2020-01-24,0,0,0.0,Chisinau,
668,,Monaco,43.7333,7.4167,2020-01-24,0,0,0.0,Monaco,
669,,Mongolia,46.8625,103.8467,2020-01-24,0,0,0.0,Burd,
670,,Montenegro,42.5,19.3,2020-01-24,0,0,0.0,E80,
671,,Morocco,31.7917,-7.0926,2020-01-24,0,0,0.0,Rabat,
672,,Namibia,-22.9576,18.4904,2020-01-24,0,0,0.0,Windhoek,
673,,Nepal,28.1667,84.25,2020-01-24,0,0,0.0,Kathmandu,
674,Aruba,Netherlands,12.5186,-70.0358,2020-01-24,0,0,0.0,Aruba,
675,Curacao,Netherlands,12.1696,-68.99,2020-01-24,0,0,0.0,Curacao,
676,Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-24,0,0,0.0,Sint Maarten,
677,,Netherlands,52.1326,5.2913,2020-01-24,0,0,0.0,Amsterdam,
678,,New Zealand,-40.9006,174.886,2020-01-24,0,0,0.0,Wellington,
679,,Nicaragua,12.8654,-85.2072,2020-01-24,0,0,0.0,Matagalpa,
680,,Niger,17.6078,8.0817,2020-01-24,0,0,0.0,Tchirozerine,
681,,Nigeria,9.082,8.6753,2020-01-24,0,0,0.0,Abuja,
682,,North Macedonia,41.6086,21.7453,2020-01-24,0,0,0.0,Vojnica,
683,,Norway,60.472,8.4689,2020-01-24,0,0,0.0,Hol,
684,,Oman,21.0,57.0,2020-01-24,0,0,0.0,Muscat,
685,,Pakistan,30.3753,69.3451,2020-01-24,0,0,0.0,Balochistan,
686,,Panama,8.538,-80.7821,2020-01-24,0,0,0.0,Panama City,
687,,Papua New Guinea,-6.315,143.9555,2020-01-24,0,0,0.0,Port Moresby,
688,,Paraguay,-23.4425,-58.4438,2020-01-24,0,0,0.0,Asunción,
689,,Peru,-9.19,-75.0152,2020-01-24,0,0,0.0,Lima,
690,,Philippines,13.0,122.0,2020-01-24,0,0,0.0,Manila,
691,,Poland,51.9194,19.1451,2020-01-24,0,0,0.0,Warsaw,
692,,Portugal,39.3999,-8.2245,2020-01-24,0,0,0.0,Lisbon,
693,,Qatar,25.3548,51.1839,2020-01-24,0,0,0.0,Doha,
694,,Romania,45.9432,24.9668,2020-01-24,0,0,0.0,Jibert,
695,,Russia,60.0,90.0,2020-01-24,0,0,0.0,Russia,
696,,Rwanda,-1.9403,29.8739,2020-01-24,0,0,0.0,Kigali,
697,,Saint Lucia,13.9094,-60.9789,2020-01-24,0,0,0.0,Castries,
698,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-24,0,0,0.0,Kingstown,
699,,San Marino,43.9424,12.4578,2020-01-24,0,0,0.0,San Marino,
700,,Saudi Arabia,24.0,45.0,2020-01-24,0,0,0.0,Riyadh,
701,,Senegal,14.4974,-14.4524,2020-01-24,0,0,0.0,Tambacounda,
702,,Serbia,44.0165,21.0059,2020-01-24,0,0,0.0,Maršić,
703,,Seychelles,-4.6796,55.492,2020-01-24,0,0,0.0,Cascade,
704,,Singapore,1.2833,103.8333,2020-01-24,3,0,0.0,Singapore,
705,,Slovakia,48.669,19.699,2020-01-24,0,0,0.0,Bratislava,
706,,Slovenia,46.1512,14.9955,2020-01-24,0,0,0.0,Ljubljana,
707,,Somalia,5.1521,46.1996,2020-01-24,0,0,0.0,Dhuusamareeb,
708,,South Africa,-30.5595,22.9375,2020-01-24,0,0,0.0,Pretoria,
709,,Spain,40.0,-4.0,2020-01-24,0,0,0.0,Toledo,
710,,Sri Lanka,7.0,81.0,2020-01-24,0,0,0.0,Sri Jayawardenapura Kotte,
711,,Sudan,12.8628,30.2176,2020-01-24,0,0,0.0,Bara,
712,,Suriname,3.9193,-56.0278,2020-01-24,0,0,0.0,Amatopo,
713,,Sweden,63.0,16.0,2020-01-24,0,0,0.0,Stockholm,
714,,Switzerland,46.8182,8.2275,2020-01-24,0,0,0.0,Bern,
715,,Taiwan*,23.7,121.0,2020-01-24,3,0,0.0,Taiwan,
716,,Tanzania,-6.369,34.8888,2020-01-24,0,0,0.0,Nkonko,
